zip,lat,lng
83414,43.86144,-110.93573
83420,44.07747,-111.34644
83421,44.02010,-111.52923
83422,43.72845,-111.23174
83423,44.30009,-112.28055
83424,43.91005,-111.16811
83425,43.91220,-112.24243
83427,43.52498,-111.93248
83428,43.46982,-111.17218
83429,44.48092,-111.39440
83431,43.68843,-112.03293
83433,44.48439,-111.33305
83434,43.75265,-112.00638
83435,43.98886,-112.56860
83436,43.85716,-111.47205
83440,43.81560,-111.82353
83442,43.67199,-111.89338
83443,43.51595,-111.51809
83444,43.71937,-112.30157
83445,43.97929,-111.76736
83446,44.47257,-112.18764
83448,43.85000,-111.69265
83449,43.33075,-111.34842
83450,43.83065,-112.40557
83451,43.86655,-111.63332
83452,43.83542,-111.21833
83454,43.59116,-111.95224
83455,43.61404,-111.18388
83460,43.81697,-111.78220
83462,45.30118,-113.80934
83463,45.58136,-114.05356
83464,44.53353,-113.25575
83465,44.79274,-113.67238
83466,45.41806,-114.03623
83467,44.97981,-113.89628
83468,44.92225,-113.59221
83469,45.33910,-114.40927
83501,46.20873,-116.91372
83520,46.54415,-116.32647
83522,45.91963,-116.51157
83523,46.24890,-116.44354
83524,46.36569,-116.66553
83525,45.78883,-115.51741
83526,46.14776,-116.41207
83530,45.91992,-116.08420
83533,46.09440,-116.23687
83535,46.53419,-116.72401
83536,46.22371,-116.00130
83537,46.63762,-116.55088
83539,46.25682,-114.84663
83540,46.34520,-116.78268
83541,46.51338,-116.46946
83542,45.56913,-116.35729
83543,46.27320,-116.23343
83544,46.49092,-116.15141
83545,46.42642,-116.42179
83546,46.56001,-115.82212
83547,45.17352,-116.21813
83548,46.36093,-116.50503
83549,45.34416,-116.19090
83552,46.00806,-115.93294
83553,46.39341,-115.89747
83554,45.72006,-116.27529
83555,46.12754,-116.68943
83601,43.87593,-115.16037
83602,44.07060,-116.10868
83604,42.51535,-115.74786
83605,43.66058,-116.65472
83607,43.70941,-116.75054
83610,44.74337,-116.77357
83611,44.72725,-115.36806
83612,44.92106,-116.58632
83615,44.72024,-116.05486
83616,43.77556,-116.39495
83617,43.93682,-116.50519
83619,43.96610,-116.91026
83622,44.10135,-115.88459
83623,43.08203,-115.39263
83624,42.90472,-116.15483
83626,43.66750,-116.83213
83627,42.91784,-115.54731
83628,43.59499,-116.98483
83629,43.91187,-116.13042
83631,43.86516,-115.63990
83632,44.54001,-116.41289
83633,43.01460,-115.20497
83634,43.45571,-116.32871
83636,43.90694,-116.65956
83637,44.10392,-115.15516
83638,45.05811,-115.93792
83639,43.39738,-116.86653
83641,43.35410,-116.58468
83642,43.57351,-116.40106
83643,44.62874,-116.44566
83644,43.75094,-116.57963
83645,44.38518,-116.58876
83646,43.64959,-116.43176
83647,43.40075,-115.52290
83648,43.04919,-115.86586
83650,42.84601,-116.67648
83651,43.58774,-116.62035
83654,45.10018,-116.35051
83655,43.95125,-116.78849
83656,43.72646,-116.79912
83657,44.22302,-116.29644
83660,43.79772,-116.92957
83661,44.08072,-116.70852
83666,43.96333,-115.97588
83669,43.72475,-116.48856
83670,44.01863,-116.31292
83671,45.34387,-115.05233
83672,44.37415,-116.95710
83676,43.65604,-116.90752
83677,45.05207,-115.51821
83686,43.49222,-116.60770
83687,43.60997,-116.52915
83702,43.68047,-116.16019
83703,43.66412,-116.24147
83704,43.62716,-116.28765
83705,43.56242,-116.21756
83706,43.59176,-116.19529
83709,43.55101,-116.29013
83712,43.61053,-116.11898
83713,43.64026,-116.33353
83714,43.73264,-116.28810
83716,43.54609,-115.94447
83801,47.93684,-116.66617
83802,47.04988,-115.57172
83803,48.03150,-116.44357
83804,48.04528,-116.97134
83805,48.86705,-116.54073
83806,46.89406,-116.36116
83808,47.32064,-116.06435
83809,48.06360,-116.57354
83810,47.54249,-116.45080
83811,48.10792,-116.13804
83812,47.02323,-116.23359
83813,48.08504,-116.67277
83814,47.68569,-116.62777
83815,47.72628,-116.78995
83821,48.53637,-116.84840
83822,48.17910,-116.99111
83823,46.82095,-116.54091
83824,47.11360,-116.91007
83825,48.25279,-116.59794
83826,48.97602,-116.18885
83827,46.77834,-116.17368
83830,47.05116,-116.36272
83832,46.55229,-116.90957
83833,47.50995,-116.71837
83834,46.99057,-116.63778
83835,47.79695,-116.66025
83836,48.25105,-116.26886
83837,47.50779,-116.09559
83839,47.60950,-116.16382
83840,48.31057,-116.51517
83841,48.20147,-116.75113
83842,47.44484,-116.54655
83843,46.72225,-116.94016
83844,46.73007,-117.01478
83845,48.80457,-116.09113
83846,47.48071,-115.76726
83847,48.57786,-116.44909
83848,48.67238,-116.89155
83849,47.53810,-115.99196
83850,47.45434,-116.23409
83851,47.29956,-116.92189
83852,48.30711,-116.54269
83854,47.71985,-116.96995
83855,46.99478,-116.88815
83856,48.29733,-116.91090
83857,46.89710,-116.79629
83858,47.85530,-116.90384
83860,48.18054,-116.53622
83861,47.26460,-116.54057
83864,48.47655,-116.51415
83866,47.15508,-116.42472
83867,47.51212,-115.94693
83868,47.55586,-116.17493
83869,47.98235,-116.89236
83870,47.12587,-116.83153
83871,46.74190,-116.74275
83872,46.86750,-116.97696
83873,47.58291,-115.84353
83874,47.64315,-115.80499
83876,47.45747,-116.93056
84001,40.34669,-110.27596
84002,40.45207,-110.30671
84003,40.47165,-111.68059
84004,40.50951,-111.75118
84005,40.32511,-111.99654
84006,40.60147,-112.11725
84007,40.32370,-110.20786
84010,40.86794,-111.86785
84013,40.29592,-112.09447
84014,40.93209,-111.88402
84015,41.12036,-112.06078
84017,40.92960,-111.22430
84018,41.21533,-111.44557
84020,40.50015,-111.86962
84021,40.10823,-110.53376
84022,40.50776,-112.65429
84023,40.93937,-109.19039
84024,41.00766,-111.44733
84025,40.98080,-111.90483
84026,40.28279,-109.83796
84027,40.15383,-110.81997
84028,41.92375,-111.41234
84029,40.64869,-112.72847
84031,40.61025,-110.79843
84032,40.53940,-111.32127
84033,40.98565,-111.50111
84034,39.99237,-113.87893
84035,40.35500,-109.18183
84036,40.66743,-111.11827
84037,41.02667,-111.95056
84038,41.92064,-111.28587
84039,40.47956,-109.80381
84040,41.09234,-111.92806
84041,41.06993,-111.98126
84042,40.34077,-111.72452
84043,40.41031,-111.87630
84044,40.72011,-112.15497
84045,40.33649,-111.91119
84046,40.92077,-109.83105
84047,40.61523,-111.89075
84049,40.52287,-111.52437
84050,41.02263,-111.67687
84051,40.38946,-110.42701
84052,40.16651,-109.99774
84053,40.45467,-110.01016
84054,40.83855,-111.91676
84055,40.70957,-111.20962
84056,41.12913,-111.99193
84057,40.31428,-111.71040
84058,40.28729,-111.72779
84060,40.65235,-111.50193
84061,40.76404,-111.31882
84062,40.44115,-111.67045
84063,39.84959,-109.68090
84064,41.67927,-111.13773
84065,40.49394,-111.94373
84066,40.32826,-110.02677
84067,41.17105,-112.04814
84069,40.38976,-112.52138
84070,40.57711,-111.88904
84071,40.41809,-112.31721
84072,40.35541,-110.66031
84073,40.35465,-110.43484
84074,40.55522,-112.26538
84075,41.07772,-112.07580
84076,40.46646,-109.84553
84078,40.62760,-109.48006
84080,40.10025,-112.42991
84081,40.60283,-112.03763
84082,40.36581,-111.39529
84083,40.81779,-113.73957
84084,40.62287,-111.96455
84085,40.59264,-109.95227
84086,41.47368,-111.23305
84087,40.88492,-111.93224
84088,40.59516,-111.96092
84092,40.55199,-111.71479
84093,40.59475,-111.82850
84094,40.57187,-111.86214
84095,40.55756,-111.97877
84096,40.52978,-112.13087
84097,40.30482,-111.67312
84098,40.73369,-111.53331
84101,40.75640,-111.90008
84102,40.76025,-111.86439
84103,40.79521,-111.84247
84104,40.74944,-111.98154
84105,40.73830,-111.85955
84106,40.70675,-111.85566
84107,40.65804,-111.88445
84108,40.80904,-111.72752
84109,40.70581,-111.70454
84111,40.75596,-111.88398
84112,40.76508,-111.84148
84113,40.76464,-111.83351
84115,40.71450,-111.89269
84116,40.79385,-111.97777
84117,40.66104,-111.83471
84118,40.65352,-112.01341
84119,40.70026,-111.94643
84120,40.69748,-112.00124
84121,40.61698,-111.68681
84123,40.65890,-111.92163
84124,40.67719,-111.81329
84128,40.70045,-112.04677
84144,40.76826,-111.89253
84180,40.77044,-111.90111
84301,41.60820,-112.13013
84302,41.55359,-112.05075
84304,41.81950,-111.99780
84305,41.94415,-112.07563
84306,41.80046,-112.05771
84307,41.48012,-112.53721
84308,41.96707,-112.00933
84309,41.71408,-112.09837
84310,41.33539,-111.84682
84311,41.82367,-112.11601
84312,41.77730,-112.15609
84313,41.66014,-113.96231
84314,41.64841,-112.09285
84315,41.16751,-112.13777
84316,41.77091,-112.48415
84317,41.30755,-111.62016
84318,41.80257,-111.81368
84319,41.60361,-111.66782
84320,41.96518,-111.84580
84321,41.71772,-111.83649
84324,41.48795,-111.95263
84325,41.72477,-111.98899
84326,41.67066,-111.81779
84327,41.86989,-111.99293
84328,41.54586,-111.83477
84329,41.76050,-113.41886
84330,41.92617,-112.16330
84331,41.94843,-112.27367
84332,41.69998,-111.81215
84333,41.90723,-111.81212
84334,41.78259,-112.14764
84335,41.82397,-111.88349
84336,41.92112,-112.76803
84337,41.76510,-112.31741
84338,41.91395,-111.94064
84339,41.62610,-111.94625
84340,41.36374,-112.03607
84341,41.77554,-111.80665
84401,41.21621,-112.04169
84403,41.21498,-111.88961
84404,41.26952,-112.11766
84405,41.15680,-111.96580
84414,41.32196,-111.97613
84501,39.54643,-110.75759
84511,37.58584,-109.40780
84512,37.09411,-109.61818
84513,39.23767,-111.01447
84515,38.97482,-109.13042
84516,39.14299,-111.06884
84518,39.38887,-110.87689
84520,39.53303,-110.42945
84521,39.41703,-110.76245
84522,38.92397,-111.21095
84523,39.09367,-111.19799
84525,39.08144,-110.05437
84526,39.74614,-110.94075
84528,39.40232,-111.07578
84529,39.67945,-110.82075
84530,38.27984,-109.14311
84531,37.17426,-109.88358
84532,38.51964,-109.53530
84533,37.56489,-110.44312
84534,37.25352,-109.23192
84535,37.99968,-109.55723
84536,37.12717,-110.35127
84537,39.33006,-111.23123
84539,39.61347,-110.33781
84540,39.24338,-109.43576
84542,39.54226,-110.73502
84601,40.22657,-111.69725
84604,40.31866,-111.57695
84606,40.21444,-111.62554
84620,38.91483,-111.92768
84621,39.05098,-111.82624
84622,39.10383,-111.82168
84623,39.45384,-111.58845
84624,39.45989,-112.64271
84626,39.90445,-111.99898
84627,39.35309,-111.56099
84628,39.94155,-112.13137
84629,39.79068,-111.48048
84630,39.28732,-111.82949
84631,38.95762,-112.38878
84632,39.62016,-111.65826
84633,39.96749,-111.90677
84634,39.15841,-111.81113
84635,39.40196,-112.72294
84636,39.14060,-112.33893
84637,38.67722,-112.51783
84638,39.51216,-112.25631
84639,39.50717,-111.90011
84640,39.49689,-112.38864
84642,39.28668,-111.61823
84643,39.11520,-111.71287
84645,39.83562,-111.84372
84646,39.54106,-111.60880
84647,39.54110,-111.41582
84648,39.68580,-111.86441
84649,39.34375,-112.32936
84651,39.95811,-111.71526
84652,39.01694,-111.86820
84653,40.02690,-111.64421
84654,38.86417,-111.67898
84655,39.97131,-111.80682
84656,39.13560,-112.06839
84657,38.81859,-111.93894
84660,40.12127,-111.69554
84662,39.42947,-111.47193
84663,40.16563,-111.49508
84664,40.11511,-111.56512
84665,39.19568,-111.67025
84667,39.50035,-111.66483
84701,38.60124,-111.69839
84710,37.48240,-112.47822
84711,38.66990,-112.02266
84712,37.99253,-111.93191
84713,38.32218,-112.65093
84714,37.84802,-113.72431
84715,38.28998,-111.54895
84716,37.94439,-111.44226
84718,37.53956,-112.04513
84719,37.67260,-112.81036
84720,37.59063,-113.19099
84721,37.77033,-113.07864
84722,37.45762,-113.60538
84723,38.18007,-112.25246
84724,38.67528,-112.14888
84725,37.54035,-113.78021
84726,37.73930,-111.58810
84728,39.33313,-113.91240
84729,37.38264,-112.66015
84730,38.73640,-112.01928
84731,38.25273,-112.85338
84732,38.44540,-111.90231
84733,37.25516,-113.77266
84734,38.30534,-110.65204
84735,37.64060,-112.43077
84736,37.54600,-111.98939
84737,37.02935,-113.24640
84738,37.17390,-113.70351
84739,38.62923,-112.20615
84740,38.28428,-112.26439
84741,37.18845,-112.24924
84742,37.54011,-113.20803
84743,38.17418,-112.13846
84744,38.62021,-111.94304
84745,37.23155,-113.24462
84746,37.24278,-113.35616
84747,38.40656,-111.64386
84749,38.43174,-111.51483
84750,38.43867,-112.19210
84751,38.38342,-112.92766
84752,38.18578,-112.87336
84753,37.96523,-113.85804
84754,38.62440,-112.10879
84755,37.23000,-112.77212
84756,37.59244,-113.56671
84757,37.46457,-113.26931
84758,37.31880,-112.72246
84759,37.90661,-112.39942
84760,37.94958,-112.66178
84761,37.87524,-112.84844
84762,37.49724,-112.73698
84763,37.14226,-113.07055
84764,37.61127,-112.15358
84765,37.12599,-113.67560
84766,38.57637,-112.31709
84767,37.23686,-112.98642
84770,37.17424,-113.60983
84772,37.77420,-112.93770
84773,38.22631,-111.34158
84774,37.29047,-113.28120
84775,37.93391,-110.94942
84776,37.63611,-112.07832
84779,37.33489,-113.12215
84780,37.12735,-113.48634
84781,37.41155,-113.46210
84782,37.34882,-113.66445
84783,37.26383,-113.68284
84784,37.02532,-112.96373
84790,37.04631,-113.55810
85003,33.45066,-112.07835
85004,33.45157,-112.06989
85006,33.46523,-112.04877
85007,33.44761,-112.09088
85008,33.46295,-111.98518
85009,33.44310,-112.12814
85012,33.50758,-112.07098
85013,33.51111,-112.08473
85014,33.50722,-112.05769
85015,33.50864,-112.10206
85016,33.51339,-112.02923
85017,33.50878,-112.12307
85018,33.50596,-111.98539
85019,33.50811,-112.14492
85020,33.56606,-112.05564
85021,33.55942,-112.09288
85022,33.62714,-112.04922
85023,33.63412,-112.09316
85024,33.73610,-112.02960
85027,33.67976,-112.09253
85028,33.57559,-112.00913
85029,33.59474,-112.10986
85031,33.49397,-112.16693
85032,33.62592,-112.00250
85033,33.49408,-112.21082
85034,33.43039,-112.01492
85035,33.47145,-112.19472
85037,33.48671,-112.26826
85040,33.40648,-112.02547
85041,33.38593,-112.11031
85042,33.36920,-112.04351
85043,33.43191,-112.19700
85044,33.34301,-112.02022
85045,33.29889,-112.10588
85048,33.31294,-112.05597
85050,33.68636,-111.99630
85051,33.55876,-112.13250
85053,33.62992,-112.13161
85054,33.67854,-111.94110
85083,33.72457,-112.15855
85085,33.75261,-112.09016
85086,33.81614,-112.11997
85087,33.92460,-112.12688
85118,33.40181,-111.35179
85119,33.40971,-111.50196
85120,33.40239,-111.56788
85121,33.14441,-111.92221
85122,32.91713,-111.74421
85123,32.71530,-111.69806
85128,32.98986,-111.53789
85131,32.67251,-111.54728
85132,32.92696,-111.21409
85135,33.00377,-110.78551
85137,33.13638,-111.02257
85138,33.00763,-111.98953
85139,32.97808,-112.14516
85140,33.24452,-111.54380
85141,32.64181,-111.43453
85142,33.19999,-111.63629
85143,33.15865,-111.51904
85145,32.54416,-111.35220
85147,33.12909,-111.73347
85172,32.88335,-111.95343
85173,33.27016,-111.12328
85192,32.96294,-110.67853
85193,32.80282,-111.81817
85194,32.90112,-111.62805
85201,33.43355,-111.85040
85202,33.37976,-111.87502
85203,33.45036,-111.80289
85204,33.39572,-111.78661
85205,33.43242,-111.71851
85206,33.39630,-111.71702
85207,33.45327,-111.63667
85208,33.40331,-111.62806
85209,33.37540,-111.63991
85210,33.38973,-111.84350
85212,33.32613,-111.63091
85213,33.44873,-111.76901
85215,33.51190,-111.57940
85224,33.32366,-111.87647
85225,33.31744,-111.83048
85226,33.25222,-112.01031
85233,33.35350,-111.81143
85234,33.36159,-111.74119
85248,33.21496,-111.86997
85249,33.22496,-111.79572
85250,33.53445,-111.88735
85251,33.49351,-111.91924
85253,33.54483,-111.95756
85254,33.61548,-111.95224
85255,33.66819,-111.82251
85256,33.50058,-111.84373
85257,33.46194,-111.91640
85258,33.56430,-111.89588
85259,33.60112,-111.80950
85260,33.61074,-111.89147
85262,33.83496,-111.80604
85263,33.80716,-111.55969
85264,33.63511,-111.53228
85266,33.76646,-111.91805
85268,33.60670,-111.73701
85281,33.42744,-111.93400
85282,33.39398,-111.93291
85283,33.36464,-111.93160
85284,33.33828,-111.93391
85286,33.27227,-111.83386
85295,33.30323,-111.74182
85296,33.33233,-111.74980
85297,33.27777,-111.73145
85298,33.24189,-111.72568
85301,33.53501,-112.18193
85302,33.56809,-112.17809
85303,33.53270,-112.22106
85304,33.59974,-112.17828
85305,33.53081,-112.25630
85306,33.62456,-112.17659
85307,33.53950,-112.31463
85308,33.66038,-112.18496
85309,33.53548,-112.37667
85310,33.70765,-112.15921
85320,33.91019,-113.20996
85321,32.23775,-112.65330
85322,33.15911,-112.87204
85323,33.41923,-112.32687
85324,34.11919,-112.04426
85325,33.99235,-113.91128
85326,33.29387,-112.59053
85328,33.25263,-114.62036
85331,33.87890,-111.91256
85332,34.18111,-112.90474
85333,33.02213,-113.28356
85334,33.51657,-114.51641
85335,33.59222,-112.32760
85336,32.54876,-114.78873
85337,32.96403,-112.70434
85338,33.37297,-112.41083
85339,33.23767,-112.15859
85340,33.51557,-112.41361
85341,31.87652,-112.80509
85342,33.94452,-112.45134
85343,33.33750,-112.68572
85344,34.08065,-114.21624
85345,33.57324,-112.24585
85346,33.63616,-114.14579
85347,32.79752,-113.78963
85348,33.71424,-113.72127
85349,32.50877,-114.74396
85350,32.56122,-114.69355
85351,33.60579,-112.28406
85352,32.71937,-113.83952
85353,33.41751,-112.27697
85354,33.43042,-113.04614
85355,33.57612,-112.45464
85356,32.68901,-114.16224
85357,34.02067,-113.45065
85360,34.73943,-113.46404
85361,33.76412,-112.61460
85362,34.27992,-112.83473
85363,33.58497,-112.30492
85364,32.70232,-114.65802
85365,33.11303,-114.12510
85367,32.67170,-114.39554
85371,33.82854,-114.37584
85373,33.67136,-112.29966
85374,33.64040,-112.37461
85375,33.68581,-112.36617
85377,33.82321,-111.91327
85379,33.60213,-112.37404
85381,33.60914,-112.23029
85382,33.65429,-112.24947
85383,33.80688,-112.25199
85387,33.70950,-112.45096
85388,33.60421,-112.43162
85390,33.90362,-112.87567
85392,33.47758,-112.30889
85395,33.47869,-112.39525
85396,33.52780,-112.70127
85501,33.55900,-110.76913
85530,33.08635,-110.26669
85531,32.88411,-109.79007
85533,33.35394,-109.40578
85534,32.75378,-109.14166
85535,32.98647,-109.91269
85536,33.12065,-110.01594
85539,33.34054,-110.89726
85540,33.00289,-109.38155
85541,34.19454,-111.30431
85542,33.32468,-110.31085
85543,32.97857,-109.98940
85544,34.30386,-111.56112
85545,33.56525,-111.14042
85546,32.81375,-109.35523
85550,33.57964,-110.45242
85551,32.72433,-109.58848
85552,32.81984,-109.77055
85553,33.84722,-111.18659
85554,33.97665,-110.96034
85601,31.58867,-111.31480
85602,32.16750,-110.41187
85603,31.43267,-109.91906
85605,32.30281,-109.48152
85606,32.04255,-109.89898
85607,31.52057,-109.37942
85608,31.45693,-109.58093
85609,32.06930,-110.09691
85610,31.72786,-109.73355
85611,31.66517,-110.51029
85613,31.56782,-110.37682
85614,31.81430,-110.91940
85615,31.40263,-110.21172
85616,31.70199,-110.32267
85617,31.51962,-109.70859
85618,32.71971,-110.53809
85619,32.40760,-110.73317
85620,31.33751,-109.94137
85621,31.38798,-110.91200
85622,31.82685,-111.07551
85623,32.70631,-110.80522
85624,31.50497,-110.69300
85625,31.88707,-109.61481
85626,31.35781,-109.56668
85627,32.00779,-110.23553
85629,31.91785,-111.01905
85630,31.88684,-110.17983
85631,32.59091,-110.55127
85632,32.09359,-109.13323
85633,31.61290,-111.50306
85634,32.03450,-111.99443
85635,31.57101,-110.17024
85637,31.71943,-110.69091
85638,31.71617,-110.05160
85640,31.55723,-111.04770
85641,32.04903,-110.62291
85643,32.40725,-109.96549
85645,31.68628,-111.16064
85646,31.64732,-110.94069
85648,31.49044,-111.03810
85650,31.50071,-110.20184
85653,32.39879,-111.38633
85654,32.41526,-111.15441
85658,32.55104,-111.14346
85701,32.21696,-110.97100
85704,32.33942,-110.98500
85705,32.27133,-110.99371
85706,32.14762,-110.93334
85707,32.17921,-110.88691
85708,32.18192,-110.86641
85710,32.21413,-110.82372
85711,32.21524,-110.88339
85712,32.25288,-110.88658
85713,32.19582,-111.01708
85714,32.16739,-110.95086
85715,32.24671,-110.83616
85716,32.24154,-110.92320
85718,32.33332,-110.91662
85719,32.24671,-110.94866
85723,32.18023,-110.96515
85724,32.24079,-110.94561
85726,32.20473,-110.94561
85730,32.18154,-110.74655
85735,32.09411,-111.34927
85736,31.90984,-111.36442
85737,32.41461,-110.94656
85739,32.62107,-110.98967
85741,32.33529,-111.04176
85742,32.39372,-111.06540
85743,32.30229,-111.18184
85745,32.25503,-111.08885
85746,32.09098,-111.04421
85747,32.09498,-110.76543
85748,32.21895,-110.75210
85749,32.28958,-110.73353
85750,32.30061,-110.83765
85755,32.46841,-110.98149
85756,32.07927,-110.89892
85757,32.12852,-111.12207
85901,34.31481,-110.02401
85911,34.17305,-110.36733
85912,34.43476,-109.89870
85920,33.85857,-109.17818
85922,33.51072,-109.12913
85923,34.32496,-110.34056
85924,34.56662,-109.67236
85925,34.08811,-109.32299
85926,33.76925,-109.97928
85927,34.00684,-109.46353
85928,34.54536,-110.55118
85929,34.18468,-109.93982
85930,34.04732,-109.72067
85931,34.37000,-110.91565
85932,33.95334,-109.21350
85933,34.35709,-110.50926
85934,34.30025,-110.24573
85935,34.11993,-109.89669
85936,34.65268,-109.26874
85937,34.57397,-110.06228
85938,34.14958,-109.33661
85939,34.43143,-110.08526
85940,34.25166,-109.68226
85941,33.82139,-109.96983
85942,34.73571,-109.95470
86001,35.28766,-111.63930
86003,35.18971,-111.22401
86004,35.38094,-111.37346
86011,35.18007,-111.65503
86015,35.23157,-111.84021
86016,35.75246,-111.64115
86017,34.88906,-111.62615
86018,35.18871,-111.91613
86020,35.99280,-111.49782
86021,36.97228,-113.02432
86022,36.85635,-112.83709
86023,36.03313,-112.02262
86024,34.66886,-111.31207
86025,34.93078,-110.10481
86028,35.07374,-109.76459
86029,35.02101,-109.99263
86030,35.96849,-110.73047
86031,35.38660,-110.05170
86032,35.07961,-110.28392
86033,36.67578,-110.22822
86034,35.79420,-110.12587
86035,35.45672,-110.94418
86036,36.78890,-111.81550
86038,34.98436,-111.42998
86039,36.05580,-110.52522
86040,36.70550,-111.42754
86042,35.86176,-110.38415
86043,35.80970,-110.53344
86044,36.69319,-110.81027
86045,36.09645,-111.11642
86046,35.41857,-112.12563
86047,35.11344,-110.67125
86052,36.14746,-112.02987
86053,36.73505,-111.05519
86054,36.72464,-110.61217
86301,34.58718,-112.42895
86303,34.48862,-112.46760
86305,34.86628,-112.91532
86313,34.55360,-112.45242
86314,34.62603,-112.30596
86315,34.70344,-112.27010
86320,35.34613,-112.64548
86321,34.49283,-113.10312
86322,34.49925,-111.80036
86323,34.77329,-112.40578
86324,34.85744,-112.12043
86325,34.73456,-111.89794
86326,34.70003,-112.02364
86327,34.57129,-112.10496
86329,34.47162,-112.22501
86331,34.72684,-112.14386
86332,34.32054,-112.63294
86333,34.32304,-112.08197
86334,34.94904,-112.54456
86335,34.69472,-111.67315
86336,34.90989,-111.86725
86337,35.35979,-113.03110
86338,34.58175,-112.75384
86343,34.17698,-112.29999
86351,34.77853,-111.78504
86401,35.13172,-113.70393
86403,34.48026,-114.34850
86404,34.59005,-114.30783
86406,34.38239,-114.08063
86409,35.46101,-114.01806
86411,35.54422,-113.75482
86413,35.21054,-114.34605
86426,35.00832,-114.57101
86429,35.16363,-114.48493
86431,35.41558,-114.21983
86432,36.36663,-113.44657
86433,34.91756,-114.34881
86434,35.67665,-113.62055
86435,36.04417,-112.90389
86436,34.75709,-114.38501
86437,35.37885,-113.61409
86438,34.54892,-113.80542
86440,34.89668,-114.52531
86441,35.57034,-114.37091
86442,35.08961,-114.56087
86443,35.94875,-114.44487
86444,35.89704,-114.04721
86445,35.77634,-114.50237
86502,35.21795,-109.59186
86503,36.15343,-109.68534
86504,35.93227,-109.13546
86505,35.62375,-109.70696
86506,35.35806,-109.22013
86507,36.41045,-109.26405
86508,35.32949,-109.09557
86510,36.25798,-110.22037
86511,35.55010,-109.15366
86512,35.09507,-109.24317
86514,36.87293,-109.33966
86515,35.67925,-108.95423
86520,36.10991,-109.93561
86535,36.79403,-109.85523
86538,36.40194,-109.59727
86540,35.94144,-109.44398
86544,36.61948,-109.16420
86545,36.71141,-109.60662
86547,36.51253,-109.49408
86556,36.28841,-109.25542
87001,35.37662,-106.33708
87002,34.61189,-106.65217
87004,35.36888,-106.59724
87005,35.26752,-107.97841
87006,34.48973,-106.84368
87007,35.02409,-107.50912
87008,35.12239,-106.40501
87010,35.40829,-106.12983
87011,34.06367,-105.94692
87012,36.12730,-106.65163
87013,35.93170,-107.36723
87014,35.23473,-107.39121
87015,35.07591,-106.18298
87016,34.80627,-105.95521
87017,36.31704,-106.76549
87018,36.16555,-107.56353
87020,34.86522,-107.94800
87021,35.19212,-107.87897
87022,34.90117,-106.70227
87023,34.59907,-106.75820
87024,35.67309,-106.72533
87025,35.84134,-106.62841
87026,34.96533,-107.23359
87027,36.12626,-106.94788
87028,34.37961,-106.76708
87029,36.39070,-106.98021
87031,34.69820,-107.00530
87032,34.85128,-106.01145
87034,34.77638,-107.56458
87035,34.91565,-105.95325
87036,34.37206,-106.23921
87037,36.16759,-107.76356
87038,35.08763,-107.41235
87040,35.10349,-107.38420
87041,35.68583,-106.33435
87042,34.82801,-106.68651
87043,35.27557,-106.46268
87044,35.66549,-106.64427
87045,35.35182,-108.08862
87046,36.25115,-106.91211
87047,35.25085,-106.28877
87048,35.23958,-106.62706
87049,35.11364,-107.59684
87051,35.03641,-107.85278
87052,35.49361,-106.31256
87053,35.63231,-107.01962
87056,35.18306,-105.87593
87059,34.99676,-106.30064
87061,34.73326,-106.38791
87062,34.44003,-106.65882
87063,34.55498,-105.89056
87064,36.17925,-106.58098
87068,34.87555,-106.60336
87070,35.02187,-105.77801
87072,35.60703,-106.39683
87083,35.64847,-106.34276
87102,35.08236,-106.64677
87104,35.10318,-106.67555
87105,34.97466,-106.60796
87106,35.05786,-106.62073
87107,35.13780,-106.64254
87108,35.07248,-106.57837
87109,35.15167,-106.57495
87110,35.10819,-106.57815
87111,35.14390,-106.48750
87112,35.10061,-106.51627
87113,35.18099,-106.59362
87114,35.19722,-106.68510
87116,35.06371,-106.54314
87117,35.01927,-106.55416
87120,35.14054,-106.76097
87121,35.08902,-106.87205
87122,35.19134,-106.50078
87123,35.06779,-106.47104
87124,35.26850,-106.78368
87144,35.32520,-106.70545
87301,35.53498,-108.73795
87305,35.37941,-108.80362
87310,35.80511,-108.53963
87311,35.60667,-108.51562
87312,35.42260,-108.32301
87313,35.80446,-108.07884
87315,34.76680,-108.68492
87316,35.36158,-108.37720
87317,35.58756,-108.76102
87319,35.47100,-108.94935
87320,35.80787,-108.87612
87321,34.99861,-108.36907
87322,35.52608,-108.65311
87323,35.45771,-108.19353
87325,35.99391,-108.61422
87326,35.26180,-108.82144
87327,35.00516,-108.78160
87328,35.97874,-108.98128
87347,35.42724,-108.44646
87357,34.90789,-108.29675
87364,36.14146,-108.69818
87375,35.67617,-108.75854
87401,36.74143,-108.18090
87402,36.78385,-108.14400
87410,36.86828,-107.88231
87412,36.69787,-107.47553
87413,36.41550,-107.97852
87415,36.81750,-108.09604
87416,36.70519,-108.42907
87417,36.75014,-108.35199
87418,36.95069,-108.15022
87419,36.86472,-107.49239
87420,36.85125,-108.89843
87421,36.76688,-108.51407
87455,36.33126,-108.65646
87461,36.32864,-108.94547
87499,36.34452,-108.21583
87501,35.74414,-105.85681
87505,35.61980,-105.86698
87506,35.81311,-105.98445
87507,35.59569,-106.10906
87508,35.52745,-105.96878
87510,36.28290,-106.41199
87511,36.10569,-105.93024
